timestamp,distance_m,yaw_deg
1758203646.2233827,0.5,-74.84
1758203646.273663,0.44,-79.79
1758203646.323947,0.53,-85.19
1758203646.374232,0.68,-90.14
1758203646.4245095,0.34,-95.54
1758203646.47479,0.5,-100.49
1758203646.5250776,0.68,-105.89
1758203646.5753644,0.67,-110.84
1758203646.6256595,0.45,-116.24
1758203646.675961,0.6,-121.19
1758203646.7262633,0.58,-126.59
1758203646.7765634,0.65,-131.54
1758203646.8268652,0.58,-136.94
1758203646.8771617,0.51,-141.88
1758203646.9274561,0.4,-146.38
1758203646.977728,0.38,-149.09
1758203647.0280006,0.36,-150.44
1758203647.0782626,0.36,-151.79
1758203647.1285503,0.39,-153.13
1758203647.1788204,0.44,-154.04
1758203647.2290816,0.54,-155.38
1758203647.2793531,0.56,-156.29
1758203647.3296301,0.57,-156.74
1758203647.3799012,0.57,-157.63
1758203647.4301705,0.56,-160.49
1758203647.480448,0.56,-160.03
1758203647.530737,0.56,-159.13
1758203647.5810182,0.57,-158.69
1758203647.631298,0.56,-157.78
1758203647.681583,0.53,-156.44
1758203647.7318673,0.42,-155.53
1758203647.7821496,0.38,-154.19
1758203647.832426,0.36,-152.83
1758203647.8827012,0.37,-151.03
1758203647.9329917,0.37,-148.33
1758203647.9832454,0.46,-144.28
1758203648.0335083,0.57,-139.33
1758203648.0837848,0.62,-133.94
1758203648.1340358,0.62,-128.99
1758203648.184315,0.59,-123.58
1758203648.2345786,0.5,-118.63
1758203648.284845,0.58,-113.23
1758203648.3350978,0.65,-108.29
1758203648.3853695,0.63,-102.88
1758203648.4356356,0.31,-97.94
1758203648.4859169,0.57,-92.54
1758203648.5361845,0.6,-87.58
1758203648.5864618,0.45,-82.19
1758203648.6367314,0.48,-77.23
1758203648.6870139,0.5,-71.84
1758203648.7372866,0.41,-66.88
1758203648.7875743,0.42,-61.49
1758203648.8378506,0.53,-56.54
1758203648.8881352,0.6,-51.14
1758203648.9384112,0.85,-46.19
1758203648.9887006,0.69,-40.79
1758203649.0389748,1.48,-35.83
1758203649.0892603,0.09,-30.44
1758203649.1395285,0.08,-25.49
1758203649.1898186,5.91,-20.09
1758203649.2401383,6.51,-15.14
1758203649.2904642,1.4,-9.74
1758203649.3408663,10.11,-4.79
1758203649.3912191,4.28,0.14
1758203649.4415817,4.48,5.55
1758203649.4919484,4.5,10.5
1758203649.5423243,4.3,15.9
1758203649.5927083,4.03,20.84
1758203649.6430824,3.71,26.24
1758203649.6934543,3.6,31.19
1758203649.7437472,3.45,36.59
1758203649.7941084,2.88,41.55
1758203649.844481,2.06,46.94
1758203649.8948529,0.46,51.9
1758203649.9451327,0.33,57.3
1758203649.9954877,0.29,62.24
1758203650.045862,0.32,67.65
1758203650.0963035,0.36,72.6
1758203650.1466691,0.37,78.0
1758203650.1969285,0.41,82.95
1758203650.2473218,0.4,88.35
1758203650.298212,0.39,93.3
1758203650.3485026,0.17,98.7
1758203650.398784,0.14,103.65
1758203650.4491751,0.15,109.05
1758203650.4995527,0.19,114.0
1758203650.549963,0.43,119.4
1758203650.6003554,0.93,124.8
1758203650.6507404,0.85,129.75
1758203650.7011344,0.56,135.14
1758203650.7515018,0.51,140.1
1758203650.8018832,0.6,145.05
1758203650.852294,0.68,148.2
1758203650.902716,0.48,150.0
1758203650.95311,0.4,151.35
1758203651.003473,0.3,152.7
1758203651.053852,0.45,153.6
1758203651.1042075,0.51,154.95
1758203651.154594,0.51,155.85
1758203651.2049618,0.49,156.75
1758203651.2552984,0.47,157.64
1758203651.3056638,0.44,160.5
1758203651.3560398,0.43,160.04
1758203651.406389,0.46,159.14
1758203651.4567828,0.48,158.25
1758203651.50706,0.5,157.34
1758203651.5573316,0.51,156.45
1758203651.6076164,0.45,155.09
1758203651.6580274,0.3,154.2
1758203651.7084012,0.4,152.84
1758203651.7587857,0.5,151.04
1758203651.8091059,0.71,147.89
1758203651.859413,0.55,143.39
1758203651.909719,0.52,138.45
1758203651.9600315,0.58,133.04
1758203652.0103352,1.01,128.09
1758203652.0606492,0.75,122.7
1758203652.1108978,0.32,117.74
1758203652.1612463,0.17,112.34
1758203652.2116644,0.14,107.39
1758203652.2620041,0.15,101.99
1758203652.3122864,0.25,97.05
1758203652.3626845,0.46,91.64
1758203652.413061,0.38,86.7
1758203652.4634745,0.41,81.29
1758203652.5138736,0.37,76.35
1758203652.5642936,0.36,70.94
1758203652.6146915,0.3,65.99
1758203652.6651118,0.31,60.6
1758203652.715387,0.36,55.65
1758203652.7657838,0.8,50.25
1758203652.8161955,2.75,45.3
1758203652.8666232,3.17,39.9
1758203652.9170163,3.47,34.95
1758203652.967434,3.64,29.55
1758203653.0178368,3.86,24.6
1758203653.0682018,4.07,19.2
1758203653.118566,4.49,14.24
1758203653.1689467,4.52,8.84
1758203653.2193162,4.12,3.9
1758203653.2696795,4.6,-1.03
1758203653.3200428,10.14,-6.44
1758203653.3704305,6.63,-11.39
1758203653.4208171,6.16,-16.78
1758203653.4711955,0.07,-21.73
1758203653.5215511,0.08,-27.13
1758203653.5720851,4.34,0.3
1758203653.622475,10.09,-4.63
1758203653.6728604,3.16,-10.04
1758203653.7232602,6.36,-14.98
1758203653.773615,5.93,-20.38
1758203653.823982,0.09,-25.33
1758203653.8743663,0.11,-30.73
1758203653.924744,1.51,-35.68
1758203653.975116,0.71,-41.09
1758203654.025489,0.79,-46.04
1758203654.0758746,0.58,-51.43
1758203654.1261542,0.53,-56.39
1758203654.1765532,0.41,-61.79
1758203654.2269692,0.42,-66.74
1758203654.2774282,0.51,-72.14
1758203654.3279543,0.47,-77.09
1758203654.3783321,0.45,-82.49
1758203654.4286203,0.61,-87.44
1758203654.4790347,0.53,-92.84
1758203654.5294588,0.35,-97.79
1758203654.5798469,0.65,-103.19
1758203654.6302385,0.65,-108.14
1758203654.68063,0.54,-113.54
1758203654.7310188,0.52,-118.49
1758203654.7814114,0.58,-123.89
1758203654.8318002,0.63,-128.84
1758203654.882107,0.61,-134.24
1758203654.9324098,0.57,-139.19
1758203654.982659,0.45,-144.13
1758203655.0329125,0.37,-147.74
1758203655.0833035,0.38,-149.54
1758203655.1336555,0.36,-150.88
1758203655.1840491,0.37,-152.24
1758203655.2343247,0.4,-153.59
1758203655.2847207,0.49,-154.49
1758203655.3351295,0.56,-155.84
1758203655.385519,0.57,-156.74
1758203655.4357936,0.57,-157.19
1758203655.486176,0.56,-160.49
1758203655.5365458,0.56,-160.49
1758203655.5869486,0.56,-159.58
1758203655.6373138,0.57,-159.13
1758203655.6877134,0.57,-158.24
1758203655.7381108,0.56,-157.33
1758203655.7884877,0.48,-155.99
1758203655.8388462,0.4,-155.08
1758203655.8892374,0.37,-153.74
1758203655.9396148,0.36,-152.38
1758203655.9900246,0.39,-150.13
1758203656.0402932,0.4,-146.99
1758203656.0905838,0.52,-142.03
1758203656.1408465,0.58,-136.63
1758203656.1912339,0.66,-131.69
1758203656.241636,0.57,-126.29
1758203656.2919216,0.59,-121.33
1758203656.3422022,0.45,-115.94
1758203656.3925588,0.68,-110.98
1758203656.4429379,0.68,-105.58
1758203656.493337,0.46,-100.63
1758203656.5437315,0.4,-95.23
1758203656.5939865,0.67,-90.29
1758203656.6442618,0.51,-84.88
1758203656.6945553,0.44,-79.93
1758203656.7448473,0.49,-74.53
1758203656.7951279,0.47,-69.59
1758203656.8454113,0.38,-64.18
1758203656.8957164,0.48,-59.24
1758203656.9460142,0.56,-53.84
1758203656.9962823,0.68,-48.89
1758203657.046651,0.8,-43.49
1758203657.096931,1.16,-38.54
1758203657.1473293,0.64,-33.13
1758203657.1975963,0.08,-28.19
1758203657.2479708,0.06,-22.79
1758203657.2983482,6.11,-17.84
1758203657.3487566,6.54,-12.44
1758203657.3991036,10.18,-7.49
1758203657.4494681,4.6,-2.08
1758203657.4998267,4.06,2.84
1758203657.5501995,4.59,7.8
1758203657.600475,4.52,13.2
1758203657.650757,4.09,18.15
1758203657.701028,3.89,23.55
1758203657.7514145,3.65,28.49
1758203657.801691,3.51,33.89
1758203657.8519766,3.24,38.84
1758203657.902253,2.78,44.24
1758203657.9525313,0.99,49.19
1758203658.002793,0.37,54.6
1758203658.0530686,0.33,59.55
1758203658.1035452,0.29,64.95
1758203658.153972,0.35,69.9
1758203658.2042625,0.37,75.3
1758203658.2547574,0.4,80.25
1758203658.3050468,0.38,85.65
1758203658.3555498,0.46,90.6
1758203658.4058356,0.28,96.0
1758203658.4563384,0.15,100.95
1758203658.5067203,0.14,106.35
1758203658.5571191,0.16,111.3
1758203658.6075103,0.29,116.7
1758203658.657925,0.69,121.65
1758203658.708333,1.03,127.05
1758203658.7587535,0.6,132.0
1758203658.8090413,0.53,137.39
1758203658.8595605,0.53,142.35
1758203658.9098477,0.71,146.39
1758203658.9603236,0.55,149.1
1758203659.0106087,0.48,150.45
1758203659.0610082,0.32,151.8
1758203659.1112711,0.37,153.14
1758203659.161556,0.48,154.5
1758203659.211852,0.52,155.39
1758203659.262205,0.49,156.3
1758203659.31249,0.48,157.2
1758203659.3627517,0.45,157.64
1758203659.413037,0.44,160.04
1758203659.4633296,0.45,159.59
1758203659.5136254,0.47,158.7
1758203659.5639179,0.49,157.79
1758203659.6142032,0.52,156.89
1758203659.6645005,0.48,156.0
1758203659.7147977,0.38,154.64
1758203659.765081,0.32,153.29
1758203659.8153646,0.48,151.95
1758203659.8656452,0.6,149.7
1758203659.9159338,0.64,146.09
1758203659.9662068,0.51,141.14
1758203660.0165176,0.56,135.75
1758203660.0667725,0.79,130.79
1758203660.1170287,0.96,125.39
1758203660.1672952,0.45,120.45
1758203660.2175784,0.2,115.49
1758203660.2678554,0.15,110.09
1758203660.3181517,0.14,104.7
1758203660.3684213,0.16,99.74
1758203660.4186924,0.37,94.34
1758203660.468955,0.42,89.39
1758203660.519211,0.4,83.99
1758203660.5694675,0.38,79.04
1758203660.6197298,0.37,73.64
1758203660.6700022,0.33,68.69
1758203660.7202687,0.29,63.3
1758203660.770525,0.31,58.35
1758203660.8208017,0.43,52.95
1758203660.8710454,1.87,48.0
1758203660.9212923,2.8,42.6
1758203660.9715433,3.47,37.65
1758203661.021792,3.59,32.25
1758203661.0720415,3.69,27.3
1758203661.122293,4.01,21.9
1758203661.172561,4.23,16.95
1758203661.2228112,4.49,11.54
1758203661.2730649,4.52,6.59
1758203661.3233006,4.19,1.2
1758203661.373561,10.09,-3.73
1758203661.4238088,1.38,-8.69
1758203661.4740665,6.52,-14.09
1758203661.5243003,5.9,-19.03
1758203661.5745544,0.08,-24.44
1758203661.624811,0.09,-29.38
1758203661.6751034,1.36,-34.79
1758203661.7253685,0.71,-39.74
1758203661.7756422,0.89,-45.14
1758203661.8259017,0.61,-50.09
1758203661.8761888,0.54,-55.48
1758203661.9264674,0.44,-60.43
1758203661.976777,0.4,-65.84
1758203662.0270507,0.49,-70.79
1758203662.0773358,0.49,-76.19
1758203662.127611,0.44,-81.14
1758203662.1778753,0.58,-86.54
1758203662.2281287,0.61,-91.49
1758203662.2783992,0.27,-96.89
1758203662.3286881,0.62,-101.84
1758203662.3789718,0.66,-107.24
1758203662.4292228,0.63,-112.19
1758203662.4794893,0.47,-117.59
1758203662.529766,0.6,-122.54
1758203662.5800617,0.61,-127.94
1758203662.6303272,0.62,-132.88
1758203662.6806111,0.59,-138.29
1758203662.730885,0.47,-143.24
1758203662.7811635,0.37,-147.29
1758203662.8314304,0.38,-149.54
1758203662.881707,0.36,-150.88
1758203662.9319675,0.37,-152.24
1758203662.982211,0.39,-153.59
1758203663.032448,0.46,-154.49
1758203663.0827096,0.55,-155.38
1758203663.132968,0.57,-156.29
1758203663.1832752,0.57,-157.19
1758203663.233575,0.56,-160.49
1758203663.2838745,0.56,-160.49
1758203663.3341346,0.56,-160.03
1758203663.3844151,0.57,-159.13
1758203663.4347029,0.57,-158.24
1758203663.4849985,0.56,-157.33
1758203663.5352733,0.51,-156.44
1758203663.585557,0.41,-155.08
1758203663.635844,0.38,-153.74
1758203663.6861427,0.36,-152.38
1758203663.736444,0.39,-150.58
1758203663.7867272,0.38,-147.44
1758203663.8369963,0.48,-142.94
1758203663.8872917,0.59,-137.99
1758203663.9376292,0.63,-132.58
1758203663.9879522,0.6,-127.63
1758203664.0382092,0.61,-122.23
1758203664.0885916,0.45,-117.29
1758203664.1388783,0.66,-111.88
1758203664.1892595,0.67,-106.94
1758203664.2397194,0.56,-101.54
1758203664.2901843,0.29,-96.58
1758203664.3404675,0.69,-91.19
1758203664.3907397,0.55,-86.23
1758203664.441122,0.44,-80.84
1758203664.491513,0.5,-75.88
1758203664.541888,0.49,-70.48
1758203664.5921662,0.39,-65.53
1758203664.6425571,0.45,-60.14
1758203664.6929493,0.55,-55.19
1758203664.7433496,0.63,-49.79
1758203664.7937212,0.86,-44.84
1758203664.844111,0.87,-39.44
1758203664.89449,0.82,-34.49
1758203664.9448807,0.09,-29.09
1758203664.9952545,0.07,-24.14
1758203665.04564,6.03,-18.74
1758203665.0960352,6.55,-13.78
1758203665.1464305,1.4,-8.38
1758203665.1968262,4.49,-2.99
1758203665.247233,4.11,1.49
1758203665.2977293,4.58,6.89
1758203665.348019,4.52,11.85
1758203665.3982775,4.18,17.24
1758203665.4485443,3.97,22.2
1758203665.4988065,3.67,27.59
1758203665.5490735,3.56,32.55
1758203665.5993347,3.4,37.94
1758203665.6496024,2.78,43.35
1758203665.6998713,1.52,48.3
1758203665.750141,0.4,53.69
1758203665.80041,0.32,58.65
1758203665.8506713,0.29,64.05
1758203665.9009387,0.34,69.0
1758203665.9512036,0.37,73.95
1758203666.00147,0.39,79.35
1758203666.0517335,0.39,84.75
1758203666.1020048,0.43,89.7
1758203666.1522639,0.34,95.1
1758203666.2025106,0.16,100.05
1758203666.252773,0.14,105.0
1758203666.303015,0.16,110.4
1758203666.3532667,0.23,115.35
1758203666.4035106,0.54,120.75
1758203666.4537532,0.99,125.7
1758203666.5039957,0.71,131.1
1758203666.5542424,0.56,136.05
1758203666.6044843,0.51,141.45
1758203666.6547253,0.66,145.95
1758203666.7049644,0.61,148.64
1758203666.7552092,0.48,150.45
1758203666.8054528,0.36,151.8
1758203666.8556979,0.33,153.14
1758203666.905941,0.46,154.05
1758203666.9561849,0.52,154.95
1758203667.0064251,0.5,155.85
1758203667.0568006,0.48,156.75
1758203667.1071565,0.46,157.64
1758203667.1575158,0.44,160.04
1758203667.2078638,0.44,159.59
1758203667.2582328,0.47,159.14
1758203667.3085816,0.49,158.25
1758203667.3589504,0.51,157.34
1758203667.409292,0.5,156.0
1758203667.4596498,0.42,155.09
1758203667.5100496,0.3,153.75
1758203667.5603838,0.45,152.39
1758203667.610729,0.55,150.14
1758203667.6610997,0.69,147.0
1758203667.7113853,0.52,142.5
1758203667.7617645,0.55,137.09
1758203667.8121362,0.66,132.14
1758203667.862521,1.0,126.74
1758203667.912808,0.61,121.8
1758203667.9631865,0.26,116.39
1758203668.0135498,0.16,111.45
1758203668.063923,0.15,106.05
1758203668.1141834,0.15,101.09
1758203668.1645446,0.31,95.7
1758203668.2149155,0.45,90.74
1758203668.2651775,0.39,85.35
1758203668.3155236,0.39,80.39
1758203668.3658884,0.37,74.99
1758203668.4162447,0.35,70.04
1758203668.4666173,0.29,64.64
1758203668.5169828,0.31,59.7
1758203668.567363,0.39,54.3
1758203668.6177382,1.36,49.35
1758203668.668137,2.78,43.95
1758203668.7185187,3.34,39.0
1758203668.768902,3.54,33.59
1758203668.819288,3.67,28.2
1758203668.8696508,3.94,23.25
1758203668.9200149,4.12,17.85
1758203668.9703913,4.52,12.9
1758203669.0207655,4.58,7.5
1758203669.071021,4.05,2.55
1758203669.1212735,4.55,-2.38
1758203669.1716495,1.42,-7.34
1758203669.2220423,6.51,-12.74
1758203669.272484,6.06,-18.14
1758203669.322765,0.07,-23.08
1758203669.373076,0.09,-28.48
1758203669.4233441,0.73,-33.43
1758203669.473726,0.98,-38.83
1758203669.52411,0.83,-43.79
1758203669.574491,0.65,-49.18
1758203669.624878,0.55,-54.14
1758203669.6752806,0.47,-59.54
1758203669.7256672,0.38,-64.49
1758203669.7760592,0.48,-69.89
1758203669.8264403,0.5,-74.84
1758203669.876833,0.44,-80.24
1758203669.9272072,0.53,-85.19
1758203669.9775882,0.68,-90.59
1758203670.027977,0.33,-95.54
1758203670.0783799,0.51,-100.94
1758203670.1287708,0.68,-105.89
1758203670.1790657,0.67,-111.29
1758203670.2294722,0.45,-116.24
1758203670.2798736,0.6,-121.64
1758203670.3301504,0.58,-126.59
1758203670.3804243,0.65,-131.99
1758203670.4307923,0.59,-136.94
1758203670.4811761,0.5,-142.34
1758203670.5315266,0.4,-146.38
1758203670.5817947,0.38,-149.09
1758203670.632155,0.36,-150.44
1758203670.6825366,0.36,-151.79
1758203670.7329006,0.39,-153.13
1758203670.7832654,0.44,-154.04
1758203670.8336177,0.54,-155.38
1758203670.8839915,0.57,-156.29
1758203670.934354,0.57,-157.19
1758203670.984736,0.56,-157.63
1758203671.0350106,0.56,-160.49
1758203671.0853827,0.56,-160.03
1758203671.1357358,0.57,-159.13
1758203671.1860793,0.57,-158.69
1758203671.2367513,0.56,-157.78
1758203671.2871861,0.53,-156.44
1758203671.337567,0.42,-155.53
1758203671.387934,0.38,-154.19
1758203671.4382093,0.36,-152.83
1758203671.4885812,0.38,-151.03
1758203671.5389552,0.37,-148.33
1758203671.5893087,0.46,-144.28
1758203671.6395698,0.58,-138.88
1758203671.6898253,0.62,-133.94
1758203671.7401688,0.62,-128.54
1758203671.7905164,0.6,-123.58
1758203671.8408287,0.49,-118.19
1758203671.8911965,0.59,-113.23
1758203671.9415627,0.65,-107.83
1758203671.9919214,0.63,-102.88
1758203672.0422823,0.3,-97.48
1758203672.0926528,0.58,-92.54
1758203672.142929,0.6,-87.13
1758203672.1931798,0.45,-82.19
1758203672.243539,0.48,-76.78
1758203672.293906,0.5,-71.84
1758203672.344277,0.41,-66.43
1758203672.394649,0.43,-61.49
1758203672.4450147,0.54,-56.09
1758203672.4953911,0.6,-51.14
1758203672.545759,0.86,-45.74
1758203672.5961347,0.69,-40.79
1758203672.6464033,1.47,-35.39
1758203672.6966665,0.09,-30.44
1758203672.7469373,0.08,-25.04
1758203672.7972987,5.9,-20.09
1758203672.8476744,6.54,-14.69
1758203672.8979466,1.4,-9.74
1758203672.948312,10.1,-4.34
1758203672.9986722,4.26,0.59
1758203673.0490403,4.49,5.55
1758203673.0994084,4.5,10.95
1758203673.1497726,4.28,15.9
1758203673.2001321,4.04,21.3
1758203673.2504992,3.7,26.24
1758203673.3008912,3.6,31.64
1758203673.3512673,3.46,36.59
1758203673.401646,2.86,41.99
1758203673.4520547,1.99,46.94
1758203673.5023596,0.45,52.35
1758203673.5527928,0.33,57.3
1758203673.6031606,0.29,62.69
1758203673.6535592,0.32,67.65
1758203673.703975,0.37,73.05
1758203673.7543535,0.38,78.0
1758203673.8047416,0.41,83.4
1758203673.85502,0.41,88.35
1758203673.9052947,0.39,93.75
1758203673.9555695,0.17,98.7
1758203674.005844,0.14,104.1
1758203674.056221,0.15,109.05
1758203674.106669,0.19,114.45
1758203674.1569278,0.43,119.4
1758203674.207214,0.94,124.8
1758203674.2576663,0.84,129.75
1758203674.3080237,0.56,135.14
1758203674.3582916,0.51,140.1
1758203674.4085615,0.61,145.05
1758203674.4588268,0.67,148.2
1758203674.5090897,0.48,150.0
1758203674.5593555,0.4,151.35
1758203674.6096172,0.3,152.7
1758203674.6598861,0.45,154.05
1758203674.7102711,0.51,154.95
1758203674.7606912,0.51,155.85
1758203674.8110874,0.49,156.75
1758203674.8613656,0.47,157.64
1758203674.9116216,0.44,160.5
1758203674.9618802,0.44,160.04
1758203675.0121405,0.46,159.14
1758203675.0623965,0.48,158.25
1758203675.1126416,0.5,157.34
1758203675.1629064,0.51,156.45
1758203675.2131548,0.45,155.09
1758203675.2634425,0.29,153.75
1758203675.3138688,0.41,152.39
1758203675.3642607,0.51,151.04
1758203675.414649,0.71,147.89
1758203675.4650538,0.54,143.39
1758203675.5154836,0.52,138.45
1758203675.5658762,0.58,133.04
1758203675.616268,1.02,128.09
1758203675.6666586,0.73,122.7
1758203675.7170331,0.31,117.74
1758203675.7674148,0.17,112.34
1758203675.8177958,0.14,107.39
1758203675.86817,0.15,101.99
1758203675.9185374,0.25,97.05
1758203675.9688365,0.46,91.64
1758203676.0191035,0.38,86.7
1758203676.0693862,0.41,81.29
1758203676.1197767,0.37,75.89
1758203676.1701465,0.36,70.94
1758203676.2204614,0.3,65.54
1758203676.270741,0.31,60.6
1758203676.3211458,0.37,55.2
1758203676.3715417,0.87,50.25
1758203676.421949,2.77,44.85
1758203676.4723246,3.19,39.9
1758203676.522757,3.49,34.5
1758203676.5731692,3.65,29.55
1758203676.62364,3.87,24.15
1758203676.674051,4.08,19.2
1758203676.7244627,4.5,13.79
1758203676.7748315,4.54,8.84
1758203676.8252864,4.08,3.45
1758203676.8756766,4.62,-1.48
1758203676.9260728,10.14,-6.44
1758203676.9764276,6.62,-11.84
1758203677.0267935,6.13,-16.78
1758203677.0770824,0.07,-22.19
1758203677.1274033,0.08,-27.13
1758203677.1776905,0.54,-32.54
1758203677.227995,1.21,-37.49
1758203677.2783966,0.78,-42.89
1758203677.3287878,0.7,-47.84
1758203677.3791015,0.56,-53.23
1758203677.4293592,0.49,-58.18
1758203677.4796624,0.39,-63.58
1758203677.5300477,0.47,-68.54
